loan_amnt,int_rate,annual_inc,dti,fico_score,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,loan_to_income,credit_utilization,debt_burden_score,credit_history_depth,account_mix_score,rate_premium,simple_risk_score,has_delinquencies,high_delinquency,has_bankruptcy,high_inquiries,verified,owns_home,long_term,defaulted,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
12200.0,18.49,55922.0,30.02,677.0,1,0,16,0,8915.0,63.2,60,1,0.218,0.632,0.43292,4.110873864173311,3.4720436041147638,-0.5,4,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10700.0,7.89,42000.0,8.11,707.0,0,0,4,0,10641.0,78.8,10,3,0.255,0.7879999999999999,0.36385999999999996,2.3978952727983707,2.0036665926162356,1.0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12000.0,10.64,52000.0,30.9,687.0,0,0,16,0,17329.0,77.0,40,0,0.231,0.77,0.49340000000000006,3.713572066704308,3.273392705380262,0.8800000000000008,2,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12000.0,5.32,95000.0,3.76,707.0,0,0,8,0,11805.0,39.3,23,1,0.126,0.39299999999999996,0.17976,3.1780538303479458,2.6876392038420827,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25000.0,12.59,74000.0,5.5,672.0,0,1,7,0,11457.0,31.6,9,0,0.338,0.316,0.15940000000000001,2.302585092994046,2.1910133173369406,-0.5899999999999999,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9600.0,6.24,36400.0,21.73,682.0,0,0,20,0,17949.0,71.5,37,0,0.264,0.715,0.41638,3.6375861597263857,3.341054298724904,-0.6499999999999995,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35000.0,19.99,98000.0,18.44,702.0,0,1,11,0,15298.0,59.5,26,2,0.357,0.595,0.34864,3.295836866004329,2.8903717578961645,1.0,0,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
11900.0,10.64,41600.0,13.04,707.0,0,0,6,0,11247.0,52.8,13,1,0.286,0.528,0.28944000000000003,2.6390573296152584,2.2924837393352857,0.8800000000000008,0,0,0,0,0,0,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12000.0,13.18,31000.0,31.63,682.0,0,1,10,1,5790.0,43.5,29,5,0.387,0.435,0.36378,3.4011973816621555,2.8995463272302633,0.0,6,0,0,1,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10000.0,18.99,130000.0,15.93,662.0,0,4,19,0,22151.0,78.5,29,1,0.077,0.785,0.40958000000000006,3.4011973816621555,3.198464827608073,0.0,0,0,0,0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
14250.0,11.99,31000.0,28.69,732.0,0,0,13,0,15609.0,48.9,16,1,0.46,0.489,0.36773999999999996,2.833213344056216,2.736135336835737,-1.1899999999999995,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
21000.0,14.48,68000.0,9.69,692.0,1,0,19,1,11224.0,75.3,39,1,0.309,0.753,0.35934,3.6888794541139363,3.3423058638339636,1.3000000000000007,6,1,0,1,0,0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8400.0,15.41,52800.0,27.89,687.0,0,1,13,0,8786.0,36.0,37,4,0.159,0.36,0.31133999999999995,3.6375861597263857,3.1383217446708223,-1.5799999999999983,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35000.0,16.99,73000.0,10.27,702.0,0,0,8,0,13201.0,46.5,28,1,0.479,0.465,0.24762,3.367295829986474,2.782260203661347,0.0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7000.0,12.59,80000.0,14.75,662.0,0,1,34,1,28222.0,40.8,38,1,0.088,0.408,0.25170000000000003,3.6635616461296463,3.60945485380953,-0.5899999999999999,4,0,0,1,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8000.0,5.32,142000.0,5.54,777.0,1,0,10,0,2257.0,3.3,21,0,0.056,0.033,0.04644,3.091042453358316,2.7444688630783434,-1.5699999999999994,2,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20000.0,11.99,59000.0,12.79,682.0,0,0,4,0,5171.0,55.0,22,3,0.339,0.55,0.29674,3.1354942159291497,2.372466064181625,-1.1899999999999995,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12000.0,18.49,51000.0,20.98,662.0,2,0,22,0,6079.0,16.7,60,1,0.235,0.16699999999999998,0.19268,4.110873864173311,3.6231840400512305,-0.5,2,1,1,0,0,1,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,13.18,36000.0,15.97,697.0,0,1,10,0,5544.0,27.9,11,0,0.167,0.27899999999999997,0.20742,2.4849066497880004,2.4414009612931853,0.0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
21350.0,10.64,77000.0,22.41,727.0,0,1,14,0,28839.0,51.6,18,1,0.277,0.516,0.34086000000000005,2.9444389791664403,2.8262445901343254,0.8800000000000008,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2000.0,13.18,80000.0,28.7,667.0,0,2,15,4,23173.0,70.2,22,1,0.025,0.7020000000000001,0.45300000000000007,3.1354942159291497,2.9540414690844656,0.0,4,0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32000.0,12.59,129000.0,8.7,677.0,1,0,10,0,18000.0,50.6,14,1,0.248,0.506,0.25460000000000005,2.70805020110221,2.5529727369502906,-0.5899999999999999,2,1,0,0,0,1,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19350.0,17.57,44000.0,7.44,702.0,0,0,3,0,11105.0,88.8,7,1,0.44,0.888,0.39984000000000003,2.0794415416798357,1.732867951399863,0.5800000000000018,2,0,0,0,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,14.48,35000.0,15.78,667.0,0,1,8,0,4080.0,54.4,9,0,0.171,0.544,0.31228,2.302585092994046,2.2499048351651325,1.3000000000000007,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
19200.0,9.76,85000.0,8.56,672.0,0,1,12,0,19908.0,71.1,23,0,0.226,0.711,0.33576,3.1780538303479458,2.8715015939047412,0.0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,6.24,81000.0,5.59,712.0,0,1,14,0,15974.0,39.2,16,2,0.185,0.392,0.19034,2.833213344056216,2.770631772579213,-0.6499999999999995,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
16000.0,9.17,75000.0,12.29,667.0,0,2,9,1,7965.0,37.7,21,4,0.213,0.377,0.22454000000000002,3.091042453358316,2.696813773176181,-0.5899999999999999,4,0,0,1,1,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16500.0,5.32,82000.0,8.18,752.0,0,0,8,0,17344.0,58.4,15,3,0.201,0.584,0.28268,2.772588722239781,2.4849066497880004,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9500.0,9.17,81000.0,12.19,697.0,0,0,14,1,9458.0,64.8,24,3,0.117,0.648,0.33234,3.2188758248682006,2.9634630129852053,-0.5899999999999999,4,0,0,1,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
34100.0,8.38,68200.0,22.79,767.0,0,0,9,0,39310.0,35.7,22,2,0.5,0.35700000000000004,0.27954,3.1354942159291497,2.719039654461598,-1.379999999999999,0,0,0,0,0,0,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5000.0,7.26,115000.0,10.9,682.0,0,0,11,0,21983.0,57.8,33,6,0.043,0.578,0.2966,3.5263605246161616,3.005633587202081,0.3700000000000001,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35000.0,16.59,105000.0,27.22,702.0,0,1,15,0,40781.0,66.3,24,3,0.333,0.6629999999999999,0.42852,3.2188758248682006,2.995732273553991,-0.3999999999999986,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,11.22,43000.0,19.73,712.0,0,0,11,0,6572.0,30.4,14,0,0.14,0.304,0.23998,2.70805020110221,2.596478425445105,1.4600000000000009,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9000.0,5.32,97000.0,23.63,787.0,0,1,19,0,8633.0,12.1,50,7,0.093,0.121,0.19018,3.9318256327243257,3.4637789531391583,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,17.57,155000.0,22.69,682.0,0,1,23,0,49492.0,68.0,49,2,0.039,0.68,0.40814000000000006,3.912023005428146,3.545038417888046,0.5800000000000018,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
20000.0,9.17,72000.0,28.4,677.0,0,0,11,0,17500.0,74.2,13,1,0.278,0.742,0.46719999999999995,2.6390573296152584,2.5619819897016294,-0.5899999999999999,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20000.0,9.17,115000.0,22.26,727.0,0,1,13,0,17160.0,42.2,38,0,0.174,0.42200000000000004,0.3023600000000001,3.6635616461296463,3.151309487872452,-0.5899999999999999,0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2800.0,13.18,74000.0,29.86,662.0,0,0,18,0,10940.0,92.7,23,0,0.038,0.927,0.54996,3.1780538303479458,3.061246404757193,0.0,2,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7000.0,11.22,109000.0,4.97,707.0,0,0,7,1,3511.0,11.0,14,0,0.064,0.11,0.07382,2.70805020110221,2.393745871391023,1.4600000000000009,4,0,0,1,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18000.0,18.2,93000.0,14.98,662.0,0,0,17,0,13851.0,72.1,25,0,0.194,0.721,0.37828,3.258096538021482,3.0742341479588235,-0.7899999999999991,0,0,0,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14025.0,7.26,71000.0,20.06,717.0,0,0,16,0,13964.0,75.9,21,0,0.198,0.759,0.42396,3.091042453358316,2.962127898707266,0.3700000000000001,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18525.0,8.38,45000.0,16.86,717.0,0,0,5,0,20084.0,89.3,8,1,0.412,0.893,0.45836,2.1972245773362196,1.9944920232821373,-1.379999999999999,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35000.0,15.41,125000.0,9.81,687.0,0,1,6,0,45132.0,77.1,16,0,0.28,0.7709999999999999,0.36726000000000003,2.833213344056216,2.389561746555765,-1.5799999999999983,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
21000.0,16.55,55000.0,35.83,682.0,0,1,13,0,16661.0,71.8,33,4,0.382,0.718,0.5021800000000001,3.5263605246161616,3.0827089271157098,-0.4399999999999977,2,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31200.0,11.99,65000.0,21.98,722.0,0,0,7,0,37398.0,58.2,18,4,0.48,0.5820000000000001,0.36468,2.9444389791664403,2.5119402604231382,-1.1899999999999995,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10200.0,9.17,27855.0,13.83,747.0,0,0,6,0,11072.0,48.6,7,0,0.366,0.486,0.27738,2.0794415416798357,2.0126758453675744,-0.5899999999999999,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16000.0,10.64,60000.0,26.36,662.0,3,1,16,0,6722.0,39.5,40,0,0.267,0.395,0.31616,3.713572066704308,3.273392705380262,0.8800000000000008,2,1,1,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6000.0,13.18,41000.0,20.55,672.0,0,2,21,1,4276.0,22.5,29,0,0.146,0.225,0.21330000000000002,3.4011973816621555,3.246119917510236,0.0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24000.0,17.86,91100.0,28.57,682.0,1,0,13,0,14592.0,96.0,27,3,0.263,0.96,0.55542,3.332204510175204,2.985630919895231,0.870000000000001,4,1,0,0,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30000.0,15.41,80000.0,2.46,682.0,0,0,4,1,4749.0,47.0,13,2,0.375,0.47,0.20276,2.6390573296152584,2.1242476210246792,-1.5799999999999983,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3000.0,13.18,35000.0,28.12,662.0,0,1,7,0,5324.0,77.2,11,0,0.086,0.772,0.47752000000000006,2.4849066497880004,2.282174095733918,0.0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10000.0,25.99,12079.0,40.56,672.0,0,0,5,0,3972.0,96.9,8,0,0.828,0.9690000000000001,0.6309600000000001,2.1972245773362196,1.9944920232821373,3.0,4,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17125.0,9.17,68000.0,20.56,757.0,0,0,13,0,6646.0,18.4,24,1,0.252,0.184,0.19695999999999997,3.2188758248682006,2.9289665772417295,-0.5899999999999999,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
11400.0,10.64,72000.0,18.3,662.0,2,0,13,1,6031.0,34.5,25,1,0.158,0.345,0.24779999999999996,3.258096538021482,2.9485769338183703,0.8800000000000008,6,1,1,1,0,1,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11500.0,7.89,85000.0,5.76,732.0,0,0,7,0,13594.0,39.3,20,0,0.135,0.39299999999999996,0.19176,3.044522437723423,2.5619819897016294,1.0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8000.0,9.17,110000.0,37.46,687.0,0,0,28,0,63000.0,66.5,42,4,0.073,0.665,0.49076,3.7612001156935624,3.5642479728400183,-0.5899999999999999,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3600.0,14.48,46000.0,37.23,667.0,1,0,11,0,11570.0,72.8,18,1,0.078,0.728,0.51458,2.9444389791664403,2.71467281447722,1.3000000000000007,4,1,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2000.0,9.17,62900.0,14.25,667.0,0,1,10,1,5951.0,36.5,39,4,0.032,0.365,0.23149999999999998,3.6888794541139363,3.0433873634561532,-0.5899999999999999,4,0,0,1,0,0,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6025.0,12.59,40000.0,6.66,682.0,0,2,7,0,2773.0,54.4,9,1,0.151,0.544,0.25756,2.302585092994046,2.1910133173369406,-0.5899999999999999,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10875.0,5.32,59000.0,16.82,682.0,0,0,13,0,11213.0,31.4,29,0,0.184,0.314,0.22652000000000003,3.4011973816621555,3.020127355638707,-1.5699999999999994,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35000.0,12.59,120000.0,7.81,692.0,0,0,11,0,23919.0,67.8,27,2,0.292,0.6779999999999999,0.31806,3.332204510175204,2.908555579981602,-0.5899999999999999,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10000.0,17.57,75000.0,12.96,682.0,1,0,14,2,3822.0,70.8,36,0,0.133,0.708,0.36096,3.6109179126442243,3.159484056873217,0.5800000000000018,2,1,0,0,0,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32500.0,11.22,118500.0,27.08,757.0,0,0,10,0,17142.0,54.8,23,5,0.274,0.5479999999999999,0.38167999999999996,3.1780538303479458,2.787974551573158,1.4600000000000009,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
14000.0,13.18,104000.0,11.68,677.0,0,2,16,1,5751.0,22.6,28,2,0.135,0.226,0.16048,3.367295829986474,3.100254587021345,0.0,4,0,0,1,1,0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20000.0,13.67,65000.0,23.14,667.0,0,0,10,0,29925.0,54.2,19,1,0.308,0.542,0.35564,2.995732273553991,2.6968137731761805,0.4900000000000002,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
15000.0,9.17,140000.0,0.95,717.0,1,1,3,0,4860.0,78.4,8,0,0.107,0.784,0.31930000000000003,2.1972245773362196,1.791759469228055,-0.5899999999999999,2,1,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6000.0,8.38,65000.0,29.22,662.0,1,1,23,0,15230.0,42.8,29,0,0.092,0.428,0.34652000000000005,3.4011973816621555,3.2896256060050506,-1.379999999999999,2,1,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
20000.0,6.24,185000.0,5.27,717.0,0,0,8,0,17505.0,47.4,28,3,0.108,0.474,0.22121999999999997,3.367295829986474,2.782260203661347,-0.6499999999999995,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35000.0,12.59,145000.0,25.23,732.0,0,0,19,0,46729.0,74.1,49,2,0.241,0.741,0.44778,3.912023005428146,3.4538776394910684,-0.5899999999999999,0,0,0,0,0,0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3600.0,5.32,165000.0,24.61,727.0,0,0,13,0,41908.0,16.3,19,0,0.022,0.163,0.21286,2.995732273553991,2.8173948015846246,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8000.0,14.48,47500.0,19.72,672.0,0,1,8,1,14294.0,63.0,14,2,0.168,0.63,0.37032,2.70805020110221,2.452637389219215,1.3000000000000007,4,0,0,1,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12000.0,8.38,31200.0,32.31,682.0,1,0,13,0,11783.0,48.9,28,0,0.385,0.489,0.38946000000000003,3.367295829986474,3.0031765798008663,-1.379999999999999,4,1,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,7.26,56000.0,17.34,727.0,1,1,19,0,16023.0,35.6,40,2,0.107,0.35600000000000004,0.24644000000000002,3.713572066704308,3.3546521701291496,0.3700000000000001,2,1,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
16000.0,11.22,72000.0,17.83,667.0,0,0,11,2,9094.0,50.5,30,0,0.222,0.505,0.30898000000000003,3.4339872044851463,2.9594469271365735,1.4600000000000009,4,0,0,1,0,0,0,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24225.0,13.18,73000.0,10.49,672.0,0,1,18,1,438.0,2.3,44,2,0.332,0.023,0.07214,3.8066624897703196,3.37555073446838,0.0,4,0,0,1,0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25000.0,7.89,115000.0,25.45,737.0,0,1,14,1,9407.0,42.8,39,5,0.217,0.428,0.3239,3.6888794541139363,3.198464827608073,1.0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
3000.0,9.76,54000.0,26.96,667.0,0,1,16,0,25159.0,53.4,42,2,0.056,0.534,0.37536,3.7612001156935624,3.2972067298748895,0.0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20000.0,20.99,65130.0,13.05,722.0,0,1,4,0,4770.0,22.2,5,0,0.307,0.222,0.1671,1.791759469228055,1.7005986908310775,2.0,0,0,0,0,0,1,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16800.0,13.18,80000.0,22.31,672.0,1,0,9,1,17844.0,92.5,21,1,0.21,0.925,0.50386,3.091042453358316,2.696813773176181,0.0,4,1,0,0,0,1,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7000.0,7.26,80000.0,24.14,692.0,0,0,13,1,3496.0,23.3,36,4,0.088,0.233,0.23804,3.6109179126442243,3.1249876211297414,0.3700000000000001,4,0,0,1,0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,16.55,72000.0,34.8,667.0,0,2,11,0,8368.0,94.0,42,2,0.208,0.94,0.5848,3.7612001156935624,3.1230533827407814,-0.4399999999999977,4,0,0,0,1,0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8000.0,11.22,62500.0,14.46,667.0,0,1,4,1,7278.0,61.0,9,1,0.128,0.61,0.33076,2.302585092994046,1.9560115027140732,1.4600000000000009,4,0,0,1,0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8800.0,11.22,44995.0,12.58,672.0,0,1,19,0,6778.0,53.0,32,0,0.196,0.53,0.28748,3.4965075614664802,3.2461199175102355,1.4600000000000009,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15000.0,7.26,120000.0,17.82,692.0,0,0,7,0,40863.0,51.4,32,1,0.125,0.514,0.31252,3.4965075614664802,2.787974551573158,0.3700000000000001,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
22000.0,9.17,140000.0,8.01,662.0,1,0,7,0,38681.0,96.0,11,2,0.157,0.96,0.43206,2.4849066497880004,2.282174095733918,-0.5899999999999999,4,1,0,0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
18000.0,14.48,45000.0,15.49,667.0,1,1,20,0,18172.0,68.3,41,0,0.4,0.6829999999999999,0.36614,3.7376696182833684,3.3910960280033957,1.3000000000000007,2,1,0,0,0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
35000.0,13.18,98800.0,26.65,717.0,0,0,14,0,38120.0,78.8,22,3,0.354,0.7879999999999999,0.47509999999999997,3.1354942159291497,2.92177220851568,0.0,0,0,0,0,0,0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9650.0,12.59,45000.0,12.93,662.0,3,1,5,0,1511.0,36.0,9,0,0.214,0.36,0.22158,2.302585092994046,2.0471722811110507,-0.5899999999999999,2,1,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
22000.0,11.99,93600.0,15.52,662.0,1,1,9,0,18934.0,62.1,17,0,0.235,0.621,0.34152,2.8903717578961645,2.596478425445105,-1.1899999999999995,2,1,0,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14400.0,7.89,46000.0,26.53,667.0,3,0,7,0,3079.0,65.5,16,2,0.313,0.655,0.42118,2.833213344056216,2.4563274428680257,1.0,2,1,1,0,0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28000.0,15.41,150000.0,15.0,672.0,0,1,32,0,5274.0,28.7,64,0,0.187,0.287,0.20479999999999998,4.174387269895637,3.8354474156810587,-1.5799999999999983,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28000.0,5.32,90000.0,15.45,737.0,0,0,10,0,15625.0,38.6,21,1,0.311,0.386,0.2471,3.091042453358316,2.7444688630783434,-1.5699999999999994,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11000.0,7.26,35000.0,13.77,687.0,0,0,14,0,6672.0,19.6,18,2,0.314,0.196,0.16102,2.9444389791664403,2.8262445901343254,0.3700000000000001,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15000.0,13.18,65000.0,25.81,677.0,1,0,13,0,16309.0,60.5,32,0,0.231,0.605,0.39686,3.4965075614664802,3.0677824455408693,0.0,2,1,0,0,0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8000.0,11.99,165000.0,27.65,667.0,0,0,19,1,10879.0,81.2,41,4,0.048,0.812,0.4907,3.7376696182833684,3.3667009459186796,-1.1899999999999995,6,0,0,1,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
12000.0,6.24,63000.0,6.49,762.0,0,1,10,0,9861.0,14.8,26,5,0.19,0.14800000000000002,0.09814,3.295836866004329,2.84686606940135,-0.6499999999999995,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
